 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412230 Rio Negro
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1250;1187;2437
"De 5 a 9 anos";1359;1212;2571
"De 10 a 14 anos";1491;1439;2930
"De 15 a 19 anos";1434;1364;2798
"De 20 a 24 anos";1342;1326;2668
"De 25 a 29 anos";1334;1266;2600
"De 30 a 34 anos";1283;1320;2603
"De 35 a 39 anos";1224;1223;2447
"De 40 a 44 anos";1111;1063;2174
"De 45 a 49 anos";981;1049;2030
"De 50 a 54 anos";866;868;1734
"De 55 a 59 anos";715;744;1459
"De 60 a 64 anos";545;601;1146
"De 65 a 69 anos";372;439;811
"De 70 a 74 anos";277;357;634
"De 75 a 79 anos";174;226;400
"De 80 anos ou mais";139;318;457
"Total";15897;16002;31899
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

