 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 210663 Matões do Norte
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";707;703;1410
"De 5 a 9 anos";897;789;1686
"De 10 a 14 anos";929;817;1746
"De 15 a 19 anos";731;618;1349
"De 20 a 24 anos";758;649;1407
"De 25 a 29 anos";631;660;1291
"De 30 a 34 anos";624;520;1144
"De 35 a 39 anos";411;384;795
"De 40 a 44 anos";347;314;661
"De 45 a 49 anos";293;284;577
"De 50 a 54 anos";267;262;529
"De 55 a 59 anos";238;230;468
"De 60 a 64 anos";192;152;344
"De 65 a 69 anos";153;118;271
"De 70 a 74 anos";98;88;186
"De 75 a 79 anos";45;40;85
"De 80 anos ou mais";65;66;131
"Total";7386;6694;14080
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

