 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412640 Sertaneja
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";202;148;350
"De 5 a 9 anos";216;190;406
"De 10 a 14 anos";245;251;496
"De 15 a 19 anos";256;223;479
"De 20 a 24 anos";213;231;444
"De 25 a 29 anos";193;211;404
"De 30 a 34 anos";204;211;415
"De 35 a 39 anos";224;210;434
"De 40 a 44 anos";225;229;454
"De 45 a 49 anos";199;230;429
"De 50 a 54 anos";190;202;392
"De 55 a 59 anos";184;170;354
"De 60 a 64 anos";134;142;276
"De 65 a 69 anos";101;131;232
"De 70 a 74 anos";92;90;182
"De 75 a 79 anos";54;67;121
"De 80 anos ou mais";53;77;130
"Total";2985;3013;5998
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

