 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230210 Baturité
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1603;1532;3135
"De 5 a 9 anos";1869;1755;3624
"De 10 a 14 anos";1734;1725;3459
"De 15 a 19 anos";1698;1656;3354
"De 20 a 24 anos";1527;1489;3016
"De 25 a 29 anos";1226;1284;2510
"De 30 a 34 anos";1092;1072;2164
"De 35 a 39 anos";1006;1055;2061
"De 40 a 44 anos";863;856;1719
"De 45 a 49 anos";650;716;1366
"De 50 a 54 anos";542;591;1133
"De 55 a 59 anos";465;515;980
"De 60 a 64 anos";420;496;916
"De 65 a 69 anos";395;468;863
"De 70 a 74 anos";305;351;656
"De 75 a 79 anos";236;267;503
"De 80 anos ou mais";269;300;569
"Total";15900;16128;32028
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

