 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292910 São Felipe
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";756;720;1476
"De 5 a 9 anos";809;738;1547
"De 10 a 14 anos";933;956;1889
"De 15 a 19 anos";991;972;1963
"De 20 a 24 anos";893;890;1783
"De 25 a 29 anos";978;959;1937
"De 30 a 34 anos";934;835;1769
"De 35 a 39 anos";755;731;1486
"De 40 a 44 anos";708;683;1391
"De 45 a 49 anos";562;582;1144
"De 50 a 54 anos";491;477;968
"De 55 a 59 anos";372;432;804
"De 60 a 64 anos";320;345;665
"De 65 a 69 anos";247;289;536
"De 70 a 74 anos";210;289;499
"De 75 a 79 anos";155;224;379
"De 80 anos ou mais";179;304;483
"Total";10293;10426;20719
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

