 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220330 Demerval Lobão
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";542;518;1060
"De 5 a 9 anos";553;568;1121
"De 10 a 14 anos";597;579;1176
"De 15 a 19 anos";647;640;1287
"De 20 a 24 anos";569;550;1119
"De 25 a 29 anos";573;579;1152
"De 30 a 34 anos";553;597;1150
"De 35 a 39 anos";507;572;1079
"De 40 a 44 anos";420;449;869
"De 45 a 49 anos";337;356;693
"De 50 a 54 anos";288;372;660
"De 55 a 59 anos";263;315;578
"De 60 a 64 anos";229;282;511
"De 65 a 69 anos";189;240;429
"De 70 a 74 anos";156;178;334
"De 75 a 79 anos";106;153;259
"De 80 anos ou mais";111;132;243
"Total";6640;7080;13720
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

