 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420380 Canoinhas
Período:2017
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2014;1923;3937
"De 5 a 9 anos";1813;1808;3621
"De 10 a 14 anos";1870;1803;3673
"De 15 a 19 anos";2070;1996;4066
"De 20 a 24 anos";2243;2200;4443
"De 25 a 29 anos";2213;2172;4385
"De 30 a 34 anos";2134;2153;4287
"De 35 a 39 anos";2138;2095;4233
"De 40 a 44 anos";1966;1962;3928
"De 45 a 49 anos";1835;1896;3731
"De 50 a 54 anos";1751;1814;3565
"De 55 a 59 anos";1482;1559;3041
"De 60 a 64 anos";1148;1242;2390
"De 65 a 69 anos";819;968;1787
"De 70 a 74 anos";554;704;1258
"De 75 a 79 anos";376;524;900
"De 80 anos ou mais";346;631;977
"Total";26772;27450;54222
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

