 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 412125 Ramilândia
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";170;151;321
"De 5 a 9 anos";203;208;411
"De 10 a 14 anos";226;212;438
"De 15 a 19 anos";209;201;410
"De 20 a 24 anos";199;161;360
"De 25 a 29 anos";163;152;315
"De 30 a 34 anos";140;142;282
"De 35 a 39 anos";156;141;297
"De 40 a 44 anos";139;139;278
"De 45 a 49 anos";126;112;238
"De 50 a 54 anos";101;101;202
"De 55 a 59 anos";93;81;174
"De 60 a 64 anos";85;70;155
"De 65 a 69 anos";56;48;104
"De 70 a 74 anos";46;29;75
"De 75 a 79 anos";26;25;51
"De 80 anos ou mais";16;19;35
"Total";2154;1992;4146
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

