 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 500375 Eldorado
Período:2011
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";479;486;965
"De 5 a 9 anos";515;512;1027
"De 10 a 14 anos";521;535;1056
"De 15 a 19 anos";601;578;1179
"De 20 a 24 anos";520;510;1030
"De 25 a 29 anos";473;489;962
"De 30 a 34 anos";460;471;931
"De 35 a 39 anos";425;463;888
"De 40 a 44 anos";407;442;849
"De 45 a 49 anos";374;388;762
"De 50 a 54 anos";312;291;603
"De 55 a 59 anos";217;244;461
"De 60 a 64 anos";168;213;381
"De 65 a 69 anos";160;159;319
"De 70 a 74 anos";124;121;245
"De 75 a 79 anos";82;79;161
"De 80 anos ou mais";70;71;141
"Total";5908;6052;11960
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

