 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320150 Colatina
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3789;3684;7473
"De 5 a 9 anos";4387;4282;8669
"De 10 a 14 anos";4629;4595;9224
"De 15 a 19 anos";5038;5061;10099
"De 20 a 24 anos";5226;5158;10384
"De 25 a 29 anos";4859;5011;9870
"De 30 a 34 anos";4323;4504;8827
"De 35 a 39 anos";4190;4552;8742
"De 40 a 44 anos";4085;4413;8498
"De 45 a 49 anos";3666;3903;7569
"De 50 a 54 anos";2965;3220;6185
"De 55 a 59 anos";2180;2488;4668
"De 60 a 64 anos";1532;1883;3415
"De 65 a 69 anos";1267;1577;2844
"De 70 a 74 anos";980;1273;2253
"De 75 a 79 anos";739;867;1606
"De 80 anos ou mais";640;984;1624
"Total";54495;57455;111950
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

