 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171889 Santa Rita do Tocantins
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";108;104;212
"De 5 a 9 anos";97;95;192
"De 10 a 14 anos";82;96;178
"De 15 a 19 anos";91;117;208
"De 20 a 24 anos";89;123;212
"De 25 a 29 anos";73;78;151
"De 30 a 34 anos";65;83;148
"De 35 a 39 anos";71;103;174
"De 40 a 44 anos";91;100;191
"De 45 a 49 anos";86;83;169
"De 50 a 54 anos";80;58;138
"De 55 a 59 anos";84;46;130
"De 60 a 64 anos";54;47;101
"De 65 a 69 anos";33;23;56
"De 70 a 74 anos";29;20;49
"De 75 a 79 anos";23;12;35
"De 80 anos ou mais";14;7;21
"Total";1170;1195;2365
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

