 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 250420 Catingueira
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";218;199;417
"De 5 a 9 anos";250;219;469
"De 10 a 14 anos";256;217;473
"De 15 a 19 anos";250;240;490
"De 20 a 24 anos";232;233;465
"De 25 a 29 anos";208;202;410
"De 30 a 34 anos";158;188;346
"De 35 a 39 anos";131;133;264
"De 40 a 44 anos";140;141;281
"De 45 a 49 anos";131;134;265
"De 50 a 54 anos";98;117;215
"De 55 a 59 anos";93;115;208
"De 60 a 64 anos";74;86;160
"De 65 a 69 anos";75;60;135
"De 70 a 74 anos";50;69;119
"De 75 a 79 anos";35;43;78
"De 80 anos ou mais";49;59;108
"Total";2448;2455;4903
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

