 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 261610 Verdejante
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";408;390;798
"De 5 a 9 anos";401;385;786
"De 10 a 14 anos";372;392;764
"De 15 a 19 anos";398;360;758
"De 20 a 24 anos";436;384;820
"De 25 a 29 anos";382;399;781
"De 30 a 34 anos";363;369;732
"De 35 a 39 anos";338;313;651
"De 40 a 44 anos";275;335;610
"De 45 a 49 anos";248;258;506
"De 50 a 54 anos";258;259;517
"De 55 a 59 anos";206;233;439
"De 60 a 64 anos";175;208;383
"De 65 a 69 anos";138;160;298
"De 70 a 74 anos";129;157;286
"De 75 a 79 anos";84;99;183
"De 80 anos ou mais";92;130;222
"Total";4703;4831;9534
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

