 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410275 Bela Vista da Caroba
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";192;186;378
"De 5 a 9 anos";230;217;447
"De 10 a 14 anos";235;202;437
"De 15 a 19 anos";242;187;429
"De 20 a 24 anos";184;153;337
"De 25 a 29 anos";136;126;262
"De 30 a 34 anos";159;138;297
"De 35 a 39 anos";163;163;326
"De 40 a 44 anos";162;155;317
"De 45 a 49 anos";146;118;264
"De 50 a 54 anos";122;109;231
"De 55 a 59 anos";103;97;200
"De 60 a 64 anos";77;77;154
"De 65 a 69 anos";59;65;124
"De 70 a 74 anos";45;50;95
"De 75 a 79 anos";32;31;63
"De 80 anos ou mais";20;21;41
"Total";2307;2095;4402
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

