 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 292905 São Félix do Coribe
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";673;652;1325
"De 5 a 9 anos";684;662;1346
"De 10 a 14 anos";746;697;1443
"De 15 a 19 anos";802;750;1552
"De 20 a 24 anos";639;607;1246
"De 25 a 29 anos";456;450;906
"De 30 a 34 anos";418;407;825
"De 35 a 39 anos";372;389;761
"De 40 a 44 anos";336;327;663
"De 45 a 49 anos";264;267;531
"De 50 a 54 anos";201;218;419
"De 55 a 59 anos";174;171;345
"De 60 a 64 anos";144;153;297
"De 65 a 69 anos";123;131;254
"De 70 a 74 anos";96;92;188
"De 75 a 79 anos";70;61;131
"De 80 anos ou mais";74;74;148
"Total";6272;6108;12380
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

