 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353920 Pirapozinho
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";885;845;1730
"De 5 a 9 anos";881;823;1704
"De 10 a 14 anos";938;849;1787
"De 15 a 19 anos";996;1017;2013
"De 20 a 24 anos";1047;1111;2158
"De 25 a 29 anos";1150;1095;2245
"De 30 a 34 anos";982;946;1928
"De 35 a 39 anos";954;1014;1968
"De 40 a 44 anos";910;1020;1930
"De 45 a 49 anos";968;1050;2018
"De 50 a 54 anos";925;867;1792
"De 55 a 59 anos";663;799;1462
"De 60 a 64 anos";521;608;1129
"De 65 a 69 anos";419;464;883
"De 70 a 74 anos";313;366;679
"De 75 a 79 anos";247;287;534
"De 80 anos ou mais";271;341;612
"Total";13070;13502;26572
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

