 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 320460 Santa Teresa
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";699;670;1369
"De 5 a 9 anos";691;698;1389
"De 10 a 14 anos";745;809;1554
"De 15 a 19 anos";814;867;1681
"De 20 a 24 anos";892;853;1745
"De 25 a 29 anos";948;947;1895
"De 30 a 34 anos";882;893;1775
"De 35 a 39 anos";862;844;1706
"De 40 a 44 anos";834;820;1654
"De 45 a 49 anos";818;812;1630
"De 50 a 54 anos";807;730;1537
"De 55 a 59 anos";658;654;1312
"De 60 a 64 anos";565;516;1081
"De 65 a 69 anos";405;407;812
"De 70 a 74 anos";282;330;612
"De 75 a 79 anos";206;249;455
"De 80 anos ou mais";279;374;653
"Total";11387;11473;22860
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

