 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353340 Nova Odessa
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1816;1747;3563
"De 5 a 9 anos";1929;1907;3836
"De 10 a 14 anos";1965;1907;3872
"De 15 a 19 anos";2164;2097;4261
"De 20 a 24 anos";2240;2227;4467
"De 25 a 29 anos";2016;2101;4117
"De 30 a 34 anos";1893;1958;3851
"De 35 a 39 anos";1940;1886;3826
"De 40 a 44 anos";1729;1826;3555
"De 45 a 49 anos";1519;1558;3077
"De 50 a 54 anos";1233;1222;2455
"De 55 a 59 anos";915;917;1832
"De 60 a 64 anos";618;695;1313
"De 65 a 69 anos";514;605;1119
"De 70 a 74 anos";365;415;780
"De 75 a 79 anos";238;324;562
"De 80 anos ou mais";167;260;427
"Total";23261;23652;46913
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

