 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 420850 Ituporanga
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";868;829;1697
"De 5 a 9 anos";843;770;1613
"De 10 a 14 anos";876;836;1712
"De 15 a 19 anos";946;943;1889
"De 20 a 24 anos";1077;1076;2153
"De 25 a 29 anos";1087;1098;2185
"De 30 a 34 anos";999;1017;2016
"De 35 a 39 anos";873;877;1750
"De 40 a 44 anos";826;803;1629
"De 45 a 49 anos";843;851;1694
"De 50 a 54 anos";831;803;1634
"De 55 a 59 anos";645;622;1267
"De 60 a 64 anos";501;478;979
"De 65 a 69 anos";370;391;761
"De 70 a 74 anos";222;281;503
"De 75 a 79 anos";152;222;374
"De 80 anos ou mais";171;256;427
"Total";12130;12153;24283
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

