 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 313110 Inimutaba
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";316;283;599
"De 5 a 9 anos";317;331;648
"De 10 a 14 anos";314;331;645
"De 15 a 19 anos";327;310;637
"De 20 a 24 anos";284;272;556
"De 25 a 29 anos";233;213;446
"De 30 a 34 anos";210;221;431
"De 35 a 39 anos";211;234;445
"De 40 a 44 anos";199;196;395
"De 45 a 49 anos";176;164;340
"De 50 a 54 anos";140;131;271
"De 55 a 59 anos";115;116;231
"De 60 a 64 anos";96;93;189
"De 65 a 69 anos";90;77;167
"De 70 a 74 anos";52;77;129
"De 75 a 79 anos";57;71;128
"De 80 anos ou mais";37;54;91
"Total";3174;3174;6348
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

