 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220272 Cocal dos Alves
Período:2016
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";230;220;450
"De 5 a 9 anos";241;214;455
"De 10 a 14 anos";280;293;573
"De 15 a 19 anos";332;317;649
"De 20 a 24 anos";323;292;615
"De 25 a 29 anos";256;270;526
"De 30 a 34 anos";225;226;451
"De 35 a 39 anos";210;206;416
"De 40 a 44 anos";173;194;367
"De 45 a 49 anos";188;174;362
"De 50 a 54 anos";163;177;340
"De 55 a 59 anos";130;125;255
"De 60 a 64 anos";101;102;203
"De 65 a 69 anos";80;82;162
"De 70 a 74 anos";63;59;122
"De 75 a 79 anos";41;35;76
"De 80 anos ou mais";45;45;90
"Total";3081;3031;6112
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

