 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150490 Muaná
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2112;2017;4129
"De 5 a 9 anos";2080;1951;4031
"De 10 a 14 anos";2187;2007;4194
"De 15 a 19 anos";2254;2020;4274
"De 20 a 24 anos";2069;1940;4009
"De 25 a 29 anos";1869;1737;3606
"De 30 a 34 anos";1733;1628;3361
"De 35 a 39 anos";1560;1448;3008
"De 40 a 44 anos";1259;1168;2427
"De 45 a 49 anos";1019;922;1941
"De 50 a 54 anos";800;729;1529
"De 55 a 59 anos";639;540;1179
"De 60 a 64 anos";489;390;879
"De 65 a 69 anos";366;291;657
"De 70 a 74 anos";265;199;464
"De 75 a 79 anos";169;137;306
"De 80 anos ou mais";179;176;355
"Total";21049;19300;40349
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

