 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280390 Malhador
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";545;542;1087
"De 5 a 9 anos";584;562;1146
"De 10 a 14 anos";653;642;1295
"De 15 a 19 anos";629;592;1221
"De 20 a 24 anos";603;516;1119
"De 25 a 29 anos";529;529;1058
"De 30 a 34 anos";466;479;945
"De 35 a 39 anos";442;420;862
"De 40 a 44 anos";398;377;775
"De 45 a 49 anos";310;298;608
"De 50 a 54 anos";260;273;533
"De 55 a 59 anos";213;216;429
"De 60 a 64 anos";174;173;347
"De 65 a 69 anos";141;148;289
"De 70 a 74 anos";91;110;201
"De 75 a 79 anos";64;79;143
"De 80 anos ou mais";89;85;174
"Total";6191;6041;12232
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

