 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353120 Monte Alegre do Sul
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";241;230;471
"De 5 a 9 anos";254;240;494
"De 10 a 14 anos";268;254;522
"De 15 a 19 anos";297;277;574
"De 20 a 24 anos";298;284;582
"De 25 a 29 anos";271;266;537
"De 30 a 34 anos";268;246;514
"De 35 a 39 anos";270;256;526
"De 40 a 44 anos";266;247;513
"De 45 a 49 anos";224;207;431
"De 50 a 54 anos";178;172;350
"De 55 a 59 anos";152;147;299
"De 60 a 64 anos";127;131;258
"De 65 a 69 anos";107;124;231
"De 70 a 74 anos";84;92;176
"De 75 a 79 anos";65;76;141
"De 80 anos ou mais";41;63;104
"Total";3411;3312;6723
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

