 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220793 Pedro Laurentino
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";143;137;280
"De 5 a 9 anos";113;113;226
"De 10 a 14 anos";113;104;217
"De 15 a 19 anos";124;121;245
"De 20 a 24 anos";102;99;201
"De 25 a 29 anos";96;88;184
"De 30 a 34 anos";70;61;131
"De 35 a 39 anos";61;62;123
"De 40 a 44 anos";55;54;109
"De 45 a 49 anos";52;47;99
"De 50 a 54 anos";44;34;78
"De 55 a 59 anos";32;27;59
"De 60 a 64 anos";27;26;53
"De 65 a 69 anos";21;22;43
"De 70 a 74 anos";13;11;24
"De 75 a 79 anos";6;6;12
"De 80 anos ou mais";9;11;20
"Total";1081;1023;2104
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

