 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 351110 Catanduva
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";3794;3606;7400
"De 5 a 9 anos";3901;3798;7699
"De 10 a 14 anos";4169;4038;8207
"De 15 a 19 anos";4732;4420;9152
"De 20 a 24 anos";5106;5057;10163
"De 25 a 29 anos";4782;4816;9598
"De 30 a 34 anos";4272;4369;8641
"De 35 a 39 anos";4170;4418;8588
"De 40 a 44 anos";4002;4271;8273
"De 45 a 49 anos";3671;3955;7626
"De 50 a 54 anos";3204;3450;6654
"De 55 a 59 anos";2496;2844;5340
"De 60 a 64 anos";1915;2339;4254
"De 65 a 69 anos";1651;2046;3697
"De 70 a 74 anos";1301;1671;2972
"De 75 a 79 anos";948;1312;2260
"De 80 anos ou mais";785;1336;2121
"Total";54899;57746;112645
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

