 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280360 Laranjeiras
Período:2009
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1316;1306;2622
"De 5 a 9 anos";1370;1338;2708
"De 10 a 14 anos";1463;1460;2923
"De 15 a 19 anos";1443;1423;2866
"De 20 a 24 anos";1395;1465;2860
"De 25 a 29 anos";1316;1379;2695
"De 30 a 34 anos";1062;1178;2240
"De 35 a 39 anos";901;954;1855
"De 40 a 44 anos";813;831;1644
"De 45 a 49 anos";617;674;1291
"De 50 a 54 anos";453;514;967
"De 55 a 59 anos";340;391;731
"De 60 a 64 anos";280;309;589
"De 65 a 69 anos";206;225;431
"De 70 a 74 anos";123;158;281
"De 75 a 79 anos";70;119;189
"De 80 anos ou mais";98;120;218
"Total";13266;13844;27110
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

