 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 410590 Colorado
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";646;616;1262
"De 5 a 9 anos";645;611;1256
"De 10 a 14 anos";668;646;1314
"De 15 a 19 anos";768;730;1498
"De 20 a 24 anos";889;816;1705
"De 25 a 29 anos";914;896;1810
"De 30 a 34 anos";934;927;1861
"De 35 a 39 anos";929;874;1803
"De 40 a 44 anos";900;905;1805
"De 45 a 49 anos";861;905;1766
"De 50 a 54 anos";837;932;1769
"De 55 a 59 anos";756;891;1647
"De 60 a 64 anos";669;721;1390
"De 65 a 69 anos";545;531;1076
"De 70 a 74 anos";380;406;786
"De 75 a 79 anos";275;291;566
"De 80 anos ou mais";334;364;698
"Total";11950;12062;24012
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

