 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 353030 Mirassol
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1830;1743;3573
"De 5 a 9 anos";1917;1859;3776
"De 10 a 14 anos";1982;1958;3940
"De 15 a 19 anos";2153;2144;4297
"De 20 a 24 anos";2355;2308;4663
"De 25 a 29 anos";2302;2258;4560
"De 30 a 34 anos";2159;2156;4315
"De 35 a 39 anos";2107;2194;4301
"De 40 a 44 anos";2007;2056;4063
"De 45 a 49 anos";1783;1794;3577
"De 50 a 54 anos";1445;1523;2968
"De 55 a 59 anos";1150;1319;2469
"De 60 a 64 anos";859;979;1838
"De 65 a 69 anos";698;826;1524
"De 70 a 74 anos";562;687;1249
"De 75 a 79 anos";383;522;905
"De 80 anos ou mais";315;541;856
"Total";26007;26867;52874
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

