 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 150295 Eldorado do Carajás
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1648;1576;3224
"De 5 a 9 anos";1661;1540;3201
"De 10 a 14 anos";1756;1540;3296
"De 15 a 19 anos";1720;1500;3220
"De 20 a 24 anos";1634;1555;3189
"De 25 a 29 anos";1460;1429;2889
"De 30 a 34 anos";1350;1315;2665
"De 35 a 39 anos";1154;1190;2344
"De 40 a 44 anos";1127;1013;2140
"De 45 a 49 anos";947;798;1745
"De 50 a 54 anos";857;758;1615
"De 55 a 59 anos";779;586;1365
"De 60 a 64 anos";558;418;976
"De 65 a 69 anos";425;324;749
"De 70 a 74 anos";346;226;572
"De 75 a 79 anos";222;127;349
"De 80 anos ou mais";167;102;269
"Total";17811;15997;33808
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

