 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510268 Campos de Júlio
Período:2010
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";278;249;527
"De 5 a 9 anos";267;271;538
"De 10 a 14 anos";283;258;541
"De 15 a 19 anos";242;268;510
"De 20 a 24 anos";234;266;500
"De 25 a 29 anos";275;248;523
"De 30 a 34 anos";242;255;497
"De 35 a 39 anos";220;209;429
"De 40 a 44 anos";218;181;399
"De 45 a 49 anos";187;140;327
"De 50 a 54 anos";98;81;179
"De 55 a 59 anos";87;57;144
"De 60 a 64 anos";45;33;78
"De 65 a 69 anos";31;16;47
"De 70 a 74 anos";8;7;15
"De 75 a 79 anos";7;7;14
"De 80 anos ou mais";4;3;7
"Total";2726;2549;5275
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

