 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431041 Inhacorá
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";83;76;159
"De 5 a 9 anos";101;97;198
"De 10 a 14 anos";101;97;198
"De 15 a 19 anos";105;100;205
"De 20 a 24 anos";90;86;176
"De 25 a 29 anos";70;84;154
"De 30 a 34 anos";70;71;141
"De 35 a 39 anos";86;82;168
"De 40 a 44 anos";92;89;181
"De 45 a 49 anos";86;82;168
"De 50 a 54 anos";72;71;143
"De 55 a 59 anos";70;63;133
"De 60 a 64 anos";56;48;104
"De 65 a 69 anos";40;35;75
"De 70 a 74 anos";27;32;59
"De 75 a 79 anos";13;20;33
"De 80 anos ou mais";18;25;43
"Total";1180;1158;2338
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

