 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231120 Potengi
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";590;570;1160
"De 5 a 9 anos";514;514;1028
"De 10 a 14 anos";535;532;1067
"De 15 a 19 anos";527;519;1046
"De 20 a 24 anos";426;465;891
"De 25 a 29 anos";346;381;727
"De 30 a 34 anos";315;349;664
"De 35 a 39 anos";269;290;559
"De 40 a 44 anos";234;271;505
"De 45 a 49 anos";235;229;464
"De 50 a 54 anos";165;173;338
"De 55 a 59 anos";175;190;365
"De 60 a 64 anos";146;167;313
"De 65 a 69 anos";142;155;297
"De 70 a 74 anos";101;116;217
"De 75 a 79 anos";57;80;137
"De 80 anos ou mais";83;106;189
"Total";4860;5107;9967
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

