 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510600 Nortelândia
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";328;354;682
"De 5 a 9 anos";444;445;889
"De 10 a 14 anos";481;452;933
"De 15 a 19 anos";407;385;792
"De 20 a 24 anos";342;297;639
"De 25 a 29 anos";297;274;571
"De 30 a 34 anos";286;296;582
"De 35 a 39 anos";267;255;522
"De 40 a 44 anos";229;189;418
"De 45 a 49 anos";171;178;349
"De 50 a 54 anos";127;125;252
"De 55 a 59 anos";100;103;203
"De 60 a 64 anos";92;90;182
"De 65 a 69 anos";81;56;137
"De 70 a 74 anos";70;44;114
"De 75 a 79 anos";49;28;77
"De 80 anos ou mais";55;39;94
"Total";3826;3610;7436
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

