 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230195 Barreira
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";814;777;1591
"De 5 a 9 anos";818;773;1591
"De 10 a 14 anos";837;769;1606
"De 15 a 19 anos";927;868;1795
"De 20 a 24 anos";1022;1059;2081
"De 25 a 29 anos";927;1002;1929
"De 30 a 34 anos";852;881;1733
"De 35 a 39 anos";783;797;1580
"De 40 a 44 anos";669;717;1386
"De 45 a 49 anos";597;665;1262
"De 50 a 54 anos";541;606;1147
"De 55 a 59 anos";449;466;915
"De 60 a 64 anos";336;364;700
"De 65 a 69 anos";292;315;607
"De 70 a 74 anos";234;235;469
"De 75 a 79 anos";151;162;313
"De 80 anos ou mais";176;223;399
"Total";10425;10679;21104
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

