 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230580 Ipu
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1560;1490;3050
"De 5 a 9 anos";1612;1567;3179
"De 10 a 14 anos";1858;1715;3573
"De 15 a 19 anos";2004;1909;3913
"De 20 a 24 anos";1995;1915;3910
"De 25 a 29 anos";1666;1672;3338
"De 30 a 34 anos";1511;1465;2976
"De 35 a 39 anos";1287;1377;2664
"De 40 a 44 anos";1251;1249;2500
"De 45 a 49 anos";1172;1201;2373
"De 50 a 54 anos";1123;1106;2229
"De 55 a 59 anos";868;979;1847
"De 60 a 64 anos";721;771;1492
"De 65 a 69 anos";635;730;1365
"De 70 a 74 anos";460;568;1028
"De 75 a 79 anos";377;559;936
"De 80 anos ou mais";502;711;1213
"Total";20602;20984;41586
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

