 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315990 Santo Antônio do Amparo
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";608;577;1185
"De 5 a 9 anos";633;611;1244
"De 10 a 14 anos";707;750;1457
"De 15 a 19 anos";797;784;1581
"De 20 a 24 anos";794;760;1554
"De 25 a 29 anos";694;732;1426
"De 30 a 34 anos";720;728;1448
"De 35 a 39 anos";682;671;1353
"De 40 a 44 anos";573;585;1158
"De 45 a 49 anos";580;568;1148
"De 50 a 54 anos";535;537;1072
"De 55 a 59 anos";497;536;1033
"De 60 a 64 anos";397;387;784
"De 65 a 69 anos";286;289;575
"De 70 a 74 anos";198;234;432
"De 75 a 79 anos";124;171;295
"De 80 anos ou mais";122;189;311
"Total";8947;9109;18056
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

