 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312707 Fruta de Leite
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";275;265;540
"De 5 a 9 anos";270;242;512
"De 10 a 14 anos";293;232;525
"De 15 a 19 anos";285;238;523
"De 20 a 24 anos";267;226;493
"De 25 a 29 anos";214;199;413
"De 30 a 34 anos";207;207;414
"De 35 a 39 anos";182;145;327
"De 40 a 44 anos";129;138;267
"De 45 a 49 anos";133;131;264
"De 50 a 54 anos";122;136;258
"De 55 a 59 anos";120;133;253
"De 60 a 64 anos";108;141;249
"De 65 a 69 anos";107;107;214
"De 70 a 74 anos";63;78;141
"De 75 a 79 anos";62;81;143
"De 80 anos ou mais";56;69;125
"Total";2893;2768;5661
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

