 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 314010 Marilac
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";157;149;306
"De 5 a 9 anos";138;154;292
"De 10 a 14 anos";211;168;379
"De 15 a 19 anos";197;195;392
"De 20 a 24 anos";181;194;375
"De 25 a 29 anos";175;169;344
"De 30 a 34 anos";140;154;294
"De 35 a 39 anos";138;133;271
"De 40 a 44 anos";122;137;259
"De 45 a 49 anos";115;146;261
"De 50 a 54 anos";96;114;210
"De 55 a 59 anos";101;92;193
"De 60 a 64 anos";74;87;161
"De 65 a 69 anos";61;72;133
"De 70 a 74 anos";48;69;117
"De 75 a 79 anos";37;38;75
"De 80 anos ou mais";60;71;131
"Total";2051;2142;4193
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

