 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 316120 São Francisco de Paula
Período:2000
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";325;278;603
"De 5 a 9 anos";325;319;644
"De 10 a 14 anos";357;332;689
"De 15 a 19 anos";373;366;739
"De 20 a 24 anos";366;318;684
"De 25 a 29 anos";266;253;519
"De 30 a 34 anos";238;232;470
"De 35 a 39 anos";226;232;458
"De 40 a 44 anos";229;192;421
"De 45 a 49 anos";168;165;333
"De 50 a 54 anos";118;127;245
"De 55 a 59 anos";122;111;233
"De 60 a 64 anos";81;89;170
"De 65 a 69 anos";101;84;185
"De 70 a 74 anos";86;76;162
"De 75 a 79 anos";45;52;97
"De 80 anos ou mais";21;28;49
"Total";3447;3254;6701
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

