 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 311240 Capetinga
Período:2018
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";232;221;453
"De 5 a 9 anos";231;204;435
"De 10 a 14 anos";255;208;463
"De 15 a 19 anos";297;237;534
"De 20 a 24 anos";315;249;564
"De 25 a 29 anos";295;240;535
"De 30 a 34 anos";297;233;530
"De 35 a 39 anos";295;234;529
"De 40 a 44 anos";242;219;461
"De 45 a 49 anos";213;206;419
"De 50 a 54 anos";210;191;401
"De 55 a 59 anos";178;181;359
"De 60 a 64 anos";174;173;347
"De 65 a 69 anos";169;140;309
"De 70 a 74 anos";123;112;235
"De 75 a 79 anos";78;86;164
"De 80 anos ou mais";98;116;214
"Total";3702;3250;6952
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

