 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 251278 Riacho de Santo Antônio
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";81;81;162
"De 5 a 9 anos";84;84;168
"De 10 a 14 anos";83;90;173
"De 15 a 19 anos";82;83;165
"De 20 a 24 anos";95;70;165
"De 25 a 29 anos";74;62;136
"De 30 a 34 anos";56;61;117
"De 35 a 39 anos";53;57;110
"De 40 a 44 anos";49;50;99
"De 45 a 49 anos";37;36;73
"De 50 a 54 anos";37;28;65
"De 55 a 59 anos";28;24;52
"De 60 a 64 anos";27;19;46
"De 65 a 69 anos";19;25;44
"De 70 a 74 anos";12;18;30
"De 75 a 79 anos";12;10;22
"De 80 anos ou mais";14;15;29
"Total";843;813;1656
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

