 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 230190 Barbalha
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2468;2356;4824
"De 5 a 9 anos";2356;2242;4598
"De 10 a 14 anos";2503;2365;4868
"De 15 a 19 anos";2661;2462;5123
"De 20 a 24 anos";2720;2657;5377
"De 25 a 29 anos";2473;2600;5073
"De 30 a 34 anos";2585;2796;5381
"De 35 a 39 anos";2321;2532;4853
"De 40 a 44 anos";1937;2232;4169
"De 45 a 49 anos";1607;1885;3492
"De 50 a 54 anos";1412;1668;3080
"De 55 a 59 anos";1156;1387;2543
"De 60 a 64 anos";883;1124;2007
"De 65 a 69 anos";712;992;1704
"De 70 a 74 anos";605;772;1377
"De 75 a 79 anos";425;583;1008
"De 80 anos ou mais";499;805;1304
"Total";29323;31458;60781
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

