 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 170710 Divinópolis do Tocantins
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";293;283;576
"De 5 a 9 anos";311;329;640
"De 10 a 14 anos";316;313;629
"De 15 a 19 anos";315;291;606
"De 20 a 24 anos";315;264;579
"De 25 a 29 anos";253;244;497
"De 30 a 34 anos";220;211;431
"De 35 a 39 anos";220;205;425
"De 40 a 44 anos";192;192;384
"De 45 a 49 anos";184;158;342
"De 50 a 54 anos";175;152;327
"De 55 a 59 anos";139;118;257
"De 60 a 64 anos";107;96;203
"De 65 a 69 anos";94;65;159
"De 70 a 74 anos";78;52;130
"De 75 a 79 anos";45;35;80
"De 80 anos ou mais";44;31;75
"Total";3301;3039;6340
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

