 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350395 Aspásia
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";52;52;104
"De 5 a 9 anos";67;63;130
"De 10 a 14 anos";70;69;139
"De 15 a 19 anos";74;73;147
"De 20 a 24 anos";80;69;149
"De 25 a 29 anos";67;58;125
"De 30 a 34 anos";63;68;131
"De 35 a 39 anos";80;73;153
"De 40 a 44 anos";78;72;150
"De 45 a 49 anos";73;69;142
"De 50 a 54 anos";56;54;110
"De 55 a 59 anos";45;52;97
"De 60 a 64 anos";46;43;89
"De 65 a 69 anos";41;33;74
"De 70 a 74 anos";25;31;56
"De 75 a 79 anos";16;17;33
"De 80 anos ou mais";17;20;37
"Total";950;916;1866
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

