 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 312830 Guaranésia
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";661;624;1285
"De 5 a 9 anos";827;825;1652
"De 10 a 14 anos";895;885;1780
"De 15 a 19 anos";921;852;1773
"De 20 a 24 anos";890;803;1693
"De 25 a 29 anos";783;748;1531
"De 30 a 34 anos";730;680;1410
"De 35 a 39 anos";677;676;1353
"De 40 a 44 anos";678;651;1329
"De 45 a 49 anos";630;614;1244
"De 50 a 54 anos";528;479;1007
"De 55 a 59 anos";429;383;812
"De 60 a 64 anos";313;316;629
"De 65 a 69 anos";250;273;523
"De 70 a 74 anos";191;216;407
"De 75 a 79 anos";143;179;322
"De 80 anos ou mais";126;199;325
"Total";9672;9403;19075
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

