 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 510775 Salto do Céu
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";170;155;325
"De 5 a 9 anos";196;191;387
"De 10 a 14 anos";229;205;434
"De 15 a 19 anos";212;190;402
"De 20 a 24 anos";189;190;379
"De 25 a 29 anos";188;187;375
"De 30 a 34 anos";172;167;339
"De 35 a 39 anos";163;155;318
"De 40 a 44 anos";139;129;268
"De 45 a 49 anos";108;101;209
"De 50 a 54 anos";95;93;188
"De 55 a 59 anos";83;81;164
"De 60 a 64 anos";76;68;144
"De 65 a 69 anos";68;48;116
"De 70 a 74 anos";51;40;91
"De 75 a 79 anos";32;28;60
"De 80 anos ou mais";36;28;64
"Total";2207;2056;4263
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

