 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352740 Lucélia
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";625;597;1222
"De 5 a 9 anos";654;586;1240
"De 10 a 14 anos";799;635;1434
"De 15 a 19 anos";821;622;1443
"De 20 a 24 anos";834;757;1591
"De 25 a 29 anos";1037;742;1779
"De 30 a 34 anos";1060;685;1745
"De 35 a 39 anos";1035;686;1721
"De 40 a 44 anos";852;688;1540
"De 45 a 49 anos";774;740;1514
"De 50 a 54 anos";726;667;1393
"De 55 a 59 anos";623;570;1193
"De 60 a 64 anos";452;513;965
"De 65 a 69 anos";378;405;783
"De 70 a 74 anos";296;343;639
"De 75 a 79 anos";189;242;431
"De 80 anos ou mais";231;294;525
"Total";11386;9772;21158
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

