 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 352680 Lençóis Paulista
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2377;2269;4646
"De 5 a 9 anos";2307;2159;4466
"De 10 a 14 anos";2355;2351;4706
"De 15 a 19 anos";2548;2547;5095
"De 20 a 24 anos";2733;2546;5279
"De 25 a 29 anos";2911;2755;5666
"De 30 a 34 anos";2919;2957;5876
"De 35 a 39 anos";2609;2730;5339
"De 40 a 44 anos";2302;2286;4588
"De 45 a 49 anos";2270;2235;4505
"De 50 a 54 anos";2044;2098;4142
"De 55 a 59 anos";1744;1724;3468
"De 60 a 64 anos";1341;1419;2760
"De 65 a 69 anos";926;1110;2036
"De 70 a 74 anos";586;751;1337
"De 75 a 79 anos";422;581;1003
"De 80 anos ou mais";438;725;1163
"Total";32832;33243;66075
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

