 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315727 Santa Bárbara do Monte Verde
Período:2002
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";104;109;213
"De 5 a 9 anos";120;128;248
"De 10 a 14 anos";121;108;229
"De 15 a 19 anos";106;99;205
"De 20 a 24 anos";98;97;195
"De 25 a 29 anos";106;103;209
"De 30 a 34 anos";111;98;209
"De 35 a 39 anos";111;82;193
"De 40 a 44 anos";94;72;166
"De 45 a 49 anos";75;59;134
"De 50 a 54 anos";62;49;111
"De 55 a 59 anos";49;54;103
"De 60 a 64 anos";54;50;104
"De 65 a 69 anos";50;37;87
"De 70 a 74 anos";26;26;52
"De 75 a 79 anos";19;22;41
"De 80 anos ou mais";13;17;30
"Total";1319;1210;2529
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

