 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231126 Quiterianópolis
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";927;894;1821
"De 5 a 9 anos";1073;1015;2088
"De 10 a 14 anos";1047;993;2040
"De 15 a 19 anos";974;1026;2000
"De 20 a 24 anos";976;915;1891
"De 25 a 29 anos";713;773;1486
"De 30 a 34 anos";615;677;1292
"De 35 a 39 anos";654;626;1280
"De 40 a 44 anos";559;574;1133
"De 45 a 49 anos";439;473;912
"De 50 a 54 anos";353;386;739
"De 55 a 59 anos";350;354;704
"De 60 a 64 anos";281;314;595
"De 65 a 69 anos";267;305;572
"De 70 a 74 anos";211;192;403
"De 75 a 79 anos";153;172;325
"De 80 anos ou mais";171;178;349
"Total";9763;9867;19630
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

