 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 350440 Avanhandava
Período:2004
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";450;440;890
"De 5 a 9 anos";457;471;928
"De 10 a 14 anos";561;446;1007
"De 15 a 19 anos";594;459;1053
"De 20 a 24 anos";538;428;966
"De 25 a 29 anos";418;347;765
"De 30 a 34 anos";405;390;795
"De 35 a 39 anos";381;350;731
"De 40 a 44 anos";341;322;663
"De 45 a 49 anos";294;270;564
"De 50 a 54 anos";224;216;440
"De 55 a 59 anos";173;193;366
"De 60 a 64 anos";130;140;270
"De 65 a 69 anos";93;132;225
"De 70 a 74 anos";84;106;190
"De 75 a 79 anos";64;66;130
"De 80 anos ou mais";46;56;102
"Total";5253;4832;10085
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

