 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220997 São João do Arraial
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";386;369;755
"De 5 a 9 anos";373;339;712
"De 10 a 14 anos";398;349;747
"De 15 a 19 anos";414;365;779
"De 20 a 24 anos";342;352;694
"De 25 a 29 anos";326;343;669
"De 30 a 34 anos";316;325;641
"De 35 a 39 anos";292;300;592
"De 40 a 44 anos";225;236;461
"De 45 a 49 anos";195;182;377
"De 50 a 54 anos";171;174;345
"De 55 a 59 anos";161;156;317
"De 60 a 64 anos";120;148;268
"De 65 a 69 anos";114;117;231
"De 70 a 74 anos";80;86;166
"De 75 a 79 anos";55;63;118
"De 80 anos ou mais";49;68;117
"Total";4017;3972;7989
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

