 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 260200 Bodocó
Período:2001
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";2237;2102;4339
"De 5 a 9 anos";2070;1939;4009
"De 10 a 14 anos";2197;2028;4225
"De 15 a 19 anos";2043;1868;3911
"De 20 a 24 anos";1568;1466;3034
"De 25 a 29 anos";1148;1131;2279
"De 30 a 34 anos";999;1004;2003
"De 35 a 39 anos";825;886;1711
"De 40 a 44 anos";691;768;1459
"De 45 a 49 anos";579;649;1228
"De 50 a 54 anos";536;604;1140
"De 55 a 59 anos";426;490;916
"De 60 a 64 anos";389;423;812
"De 65 a 69 anos";285;338;623
"De 70 a 74 anos";227;238;465
"De 75 a 79 anos";192;204;396
"De 80 anos ou mais";178;197;375
"Total";16590;16335;32925
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

