 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 231240 São Gonçalo do Amarante
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1911;1786;3697
"De 5 a 9 anos";1946;1859;3805
"De 10 a 14 anos";2266;2180;4446
"De 15 a 19 anos";2530;2295;4825
"De 20 a 24 anos";2375;2156;4531
"De 25 a 29 anos";2112;2038;4150
"De 30 a 34 anos";1895;1877;3772
"De 35 a 39 anos";1659;1607;3266
"De 40 a 44 anos";1443;1405;2848
"De 45 a 49 anos";1227;1237;2464
"De 50 a 54 anos";948;980;1928
"De 55 a 59 anos";758;757;1515
"De 60 a 64 anos";663;685;1348
"De 65 a 69 anos";521;524;1045
"De 70 a 74 anos";397;413;810
"De 75 a 79 anos";260;309;569
"De 80 anos ou mais";298;406;704
"Total";23209;22514;45723
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

