 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 315490 Rio Casca
Período:2014
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";472;459;931
"De 5 a 9 anos";472;503;975
"De 10 a 14 anos";523;545;1068
"De 15 a 19 anos";557;567;1124
"De 20 a 24 anos";568;566;1134
"De 25 a 29 anos";523;548;1071
"De 30 a 34 anos";509;554;1063
"De 35 a 39 anos";511;532;1043
"De 40 a 44 anos";434;445;879
"De 45 a 49 anos";416;455;871
"De 50 a 54 anos";429;451;880
"De 55 a 59 anos";377;424;801
"De 60 a 64 anos";298;343;641
"De 65 a 69 anos";234;263;497
"De 70 a 74 anos";170;203;373
"De 75 a 79 anos";121;167;288
"De 80 anos ou mais";174;241;415
"Total";6788;7266;14054
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

