 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 110009 Espigão D'Oeste
Período:2019
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1311;1251;2562
"De 5 a 9 anos";1261;1221;2482
"De 10 a 14 anos";1281;1254;2535
"De 15 a 19 anos";1312;1324;2636
"De 20 a 24 anos";1372;1377;2749
"De 25 a 29 anos";1324;1379;2703
"De 30 a 34 anos";1313;1379;2692
"De 35 a 39 anos";1283;1338;2621
"De 40 a 44 anos";1200;1222;2422
"De 45 a 49 anos";1106;1034;2140
"De 50 a 54 anos";973;878;1851
"De 55 a 59 anos";816;744;1560
"De 60 a 64 anos";619;625;1244
"De 65 a 69 anos";431;432;863
"De 70 a 74 anos";295;290;585
"De 75 a 79 anos";181;188;369
"De 80 anos ou mais";177;183;360
"Total";16255;16119;32374
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

