 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 290930 Correntina
Período:2006
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";1449;1377;2826
"De 5 a 9 anos";1674;1654;3328
"De 10 a 14 anos";1690;1659;3349
"De 15 a 19 anos";1665;1667;3332
"De 20 a 24 anos";1694;1605;3299
"De 25 a 29 anos";1294;1251;2545
"De 30 a 34 anos";1116;1040;2156
"De 35 a 39 anos";1008;952;1960
"De 40 a 44 anos";909;889;1798
"De 45 a 49 anos";745;753;1498
"De 50 a 54 anos";617;613;1230
"De 55 a 59 anos";530;542;1072
"De 60 a 64 anos";418;471;889
"De 65 a 69 anos";380;410;790
"De 70 a 74 anos";283;311;594
"De 75 a 79 anos";211;214;425
"De 80 anos ou mais";219;299;518
"Total";15902;15707;31609
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

