 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 411650 Nova Aliança do Ivaí
Período:2012
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";53;61;114
"De 5 a 9 anos";47;56;103
"De 10 a 14 anos";55;60;115
"De 15 a 19 anos";78;68;146
"De 20 a 24 anos";73;62;135
"De 25 a 29 anos";62;56;118
"De 30 a 34 anos";56;57;113
"De 35 a 39 anos";54;55;109
"De 40 a 44 anos";53;57;110
"De 45 a 49 anos";54;48;102
"De 50 a 54 anos";47;41;88
"De 55 a 59 anos";29;34;63
"De 60 a 64 anos";21;26;47
"De 65 a 69 anos";19;19;38
"De 70 a 74 anos";20;15;35
"De 75 a 79 anos";13;8;21
"De 80 anos ou mais";10;11;21
"Total";744;734;1478
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

