 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 431053 Itaara
Período:2007
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";189;183;372
"De 5 a 9 anos";221;197;418
"De 10 a 14 anos";228;200;428
"De 15 a 19 anos";210;210;420
"De 20 a 24 anos";198;198;396
"De 25 a 29 anos";176;184;360
"De 30 a 34 anos";183;175;358
"De 35 a 39 anos";174;173;347
"De 40 a 44 anos";185;176;361
"De 45 a 49 anos";183;175;358
"De 50 a 54 anos";160;145;305
"De 55 a 59 anos";123;126;249
"De 60 a 64 anos";110;98;208
"De 65 a 69 anos";80;70;150
"De 70 a 74 anos";62;59;121
"De 75 a 79 anos";38;48;86
"De 80 anos ou mais";33;42;75
"Total";2553;2459;5012
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

