 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 520360 Brazabrantes
Período:2003
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";112;107;219
"De 5 a 9 anos";135;132;267
"De 10 a 14 anos";156;147;303
"De 15 a 19 anos";156;133;289
"De 20 a 24 anos";130;121;251
"De 25 a 29 anos";127;119;246
"De 30 a 34 anos";121;124;245
"De 35 a 39 anos";124;126;250
"De 40 a 44 anos";101;98;199
"De 45 a 49 anos";77;78;155
"De 50 a 54 anos";71;70;141
"De 55 a 59 anos";62;61;123
"De 60 a 64 anos";53;51;104
"De 65 a 69 anos";33;35;68
"De 70 a 74 anos";31;22;53
"De 75 a 79 anos";28;17;45
"De 80 anos ou mais";16;16;32
"Total";1533;1457;2990
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

