 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 220380 Flores do Piauí
Período:2005
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";257;247;504
"De 5 a 9 anos";234;222;456
"De 10 a 14 anos";222;215;437
"De 15 a 19 anos";263;227;490
"De 20 a 24 anos";248;205;453
"De 25 a 29 anos";171;156;327
"De 30 a 34 anos";129;145;274
"De 35 a 39 anos";122;132;254
"De 40 a 44 anos";120;122;242
"De 45 a 49 anos";124;119;243
"De 50 a 54 anos";92;96;188
"De 55 a 59 anos";89;77;166
"De 60 a 64 anos";68;53;121
"De 65 a 69 anos";59;71;130
"De 70 a 74 anos";40;46;86
"De 75 a 79 anos";32;25;57
"De 80 anos ou mais";20;32;52
"Total";2290;2190;4480
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

