 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 280010 Amparo de São Francisco
Período:2015
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";101;97;198
"De 5 a 9 anos";115;94;209
"De 10 a 14 anos";94;107;201
"De 15 a 19 anos";127;108;235
"De 20 a 24 anos";100;109;209
"De 25 a 29 anos";97;110;207
"De 30 a 34 anos";104;84;188
"De 35 a 39 anos";78;96;174
"De 40 a 44 anos";79;62;141
"De 45 a 49 anos";63;76;139
"De 50 a 54 anos";53;52;105
"De 55 a 59 anos";46;48;94
"De 60 a 64 anos";30;29;59
"De 65 a 69 anos";32;30;62
"De 70 a 74 anos";21;25;46
"De 75 a 79 anos";16;25;41
"De 80 anos ou mais";17;25;42
"Total";1173;1177;2350
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

