 População Residente - Estudo de Estimativas Populacionais por Município, Idade e Sexo 2000-2020 - Brasil
População residente por Faixa Etária 2 e Sexo
Município: 171515 Novo Alegre
Período:2013
"Faixa Etária 2";"Masculino";"Feminino";"Total"
"De 0 a 4 anos";88;89;177
"De 5 a 9 anos";97;93;190
"De 10 a 14 anos";109;92;201
"De 15 a 19 anos";113;100;213
"De 20 a 24 anos";92;98;190
"De 25 a 29 anos";85;100;185
"De 30 a 34 anos";99;100;199
"De 35 a 39 anos";99;91;190
"De 40 a 44 anos";93;73;166
"De 45 a 49 anos";78;63;141
"De 50 a 54 anos";60;56;116
"De 55 a 59 anos";48;46;94
"De 60 a 64 anos";42;42;84
"De 65 a 69 anos";36;33;69
"De 70 a 74 anos";28;26;54
"De 75 a 79 anos";20;14;34
"De 80 anos ou mais";18;13;31
"Total";1205;1129;2334
 Fonte:
 
 2000 a 2020 – Estimativas preliminares elaboradas pelo Ministério da Saúde/SVS/DASNT/CGIAE

